latitude,longitude,point_number
69.03603603603604,33.044203502919096,1
69.04704704704704,33.044203502919096,2
69.05805805805805,33.044203502919096,3
69.06906906906907,33.07923269391159,4
69.08008008008008,33.11426188490409,5
69.08008008008008,33.14929107589658,6
69.08008008008008,33.184320266889074,7
69.08008008008008,33.21934945788157,8
69.09109109109109,33.25437864887406,9
69.10210210210211,33.289407839866556,10
69.11311311311312,33.324437030859045,11
69.12412412412412,33.35946622185154,12
69.13513513513513,33.35946622185154,13
69.14614614614615,33.39449541284404,14
69.15715715715716,33.429524603836526,15
69.16816816816817,33.46455379482902,16
69.17917917917919,33.49958298582152,17
69.1901901901902,33.53461217681401,18
69.2012012012012,33.53461217681401,19
69.21221221221221,33.569641367806504,20
69.22322322322323,33.569641367806504,21
69.23423423423424,33.53461217681401,22
69.24524524524524,33.53461217681401,23
69.25625625625625,33.53461217681401,24
69.26726726726727,33.53461217681401,25
69.27827827827828,33.53461217681401,26
69.28928928928929,33.53461217681401,27
69.30030030030031,33.53461217681401,28
69.31131131131131,33.53461217681401,29
69.32232232232232,33.569641367806504,30
69.33333333333333,33.604670558799,31
69.33333333333333,33.63969974979149,32
69.33333333333333,33.674728940783986,33
69.34434434434435,33.70975813177648,34
69.33333333333333,33.74478732276897,35
69.34434434434435,33.77981651376147,36
69.35535535535536,33.814845704753964,37
69.36636636636636,33.84987489574645,38
69.37737737737737,33.88490408673895,39
69.38838838838839,33.919933277731445,40
69.3993993993994,33.954962468723934,41
69.3993993993994,33.98999165971643,42
69.3993993993994,34.02502085070893,43
69.3993993993994,34.060050041701416,44
69.4104104104104,34.09507923269391,45
69.4104104104104,34.13010842368641,46
69.4104104104104,34.1651376146789,47
69.4104104104104,34.200166805671394,48
69.4104104104104,34.23519599666388,49
69.3993993993994,34.27022518765638,50
69.3993993993994,34.305254378648876,51
69.3993993993994,34.340283569641365,52
69.3993993993994,34.37531276063386,53
69.3993993993994,34.41034195162636,54
69.3993993993994,34.445371142618846,55
69.38838838838839,34.48040033361134,56
69.37737737737737,34.51542952460384,57
69.36636636636636,34.55045871559633,58
69.35535535535536,34.585487906588824,59
69.34434434434435,34.62051709758131,60
69.33333333333333,34.65554628857381,61
69.32232232232232,34.690575479566306,62
69.31131131131131,34.725604670558795,63
69.30030030030031,34.76063386155129,64
69.28928928928929,34.79566305254379,65
69.27827827827828,34.83069224353628,66
69.26726726726727,34.86572143452877,67
69.25625625625625,34.90075062552127,68
69.24524524524524,34.93577981651376,69
69.23423423423424,34.970809007506254,70
69.23423423423424,35.00583819849875,71
69.24524524524524,35.04086738949124,72
69.25625625625625,35.075896580483736,73
69.26726726726727,35.11092577147623,74
69.27827827827828,35.14595496246872,75
69.28928928928929,35.18098415346122,76
69.27827827827828,35.216013344453714,77
69.27827827827828,35.2510425354462,78
69.27827827827828,35.2860717264387,79
69.27827827827828,35.321100917431195,80
69.27827827827828,35.356130108423685,81
69.26726726726727,35.39115929941618,82
69.26726726726727,35.42618849040868,83
69.25625625625625,35.461217681401166,84
69.25625625625625,35.49624687239366,85
69.24524524524524,35.53127606338615,86
69.24524524524524,35.56630525437865,87
69.23423423423424,35.601334445371144,88
69.23423423423424,35.63636363636363,89
69.22322322322323,35.67139282735613,90
69.22322322322323,35.706422018348626,91
69.21221221221221,35.741451209341115,92
69.21221221221221,35.77648040033361,93
69.2012012012012,35.81150959132611,94
69.2012012012012,35.846538782318596,95
69.2012012012012,35.88156797331109,96
69.1901901901902,35.91659716430358,97
69.17917917917919,35.95162635529608,98
69.17917917917919,35.986655546288574,99
69.16816816816817,36.02168473728106,100
69.15715715715716,36.05671392827356,101
69.14614614614615,36.091743119266056,102
69.13513513513513,36.126772310258545,103
69.12412412412412,36.16180150125104,104
69.12412412412412,36.19683069224354,105
69.12412412412412,36.23185988323603,106
69.11311311311312,36.26688907422852,107
69.10210210210211,36.30191826522102,108
69.09109109109109,36.33694745621351,109
69.08008008008008,36.371976647206004,110
69.06906906906907,36.4070058381985,111
69.05805805805805,36.44203502919099,112
69.04704704704704,36.477064220183486,113
69.03603603603604,36.51209341117598,114
69.02502502502503,36.54712260216847,115
69.01401401401401,36.58215179316097,116
69.003003003003,36.617180984153464,117
69.003003003003,36.65221017514595,118
68.991991991992,36.68723936613845,119
68.98098098098097,36.722268557130946,120
68.96996996996997,36.757297748123435,121
68.95895895895896,36.79232693911593,122
68.94794794794795,36.82735613010843,123
68.94794794794795,36.862385321100916,124
68.93693693693693,36.89741451209341,125
68.92592592592592,36.9324437030859,126
68.91491491491492,36.9674728940784,127
68.90390390390391,37.002502085070894,128
68.89289289289289,37.03753127606338,129
68.88188188188188,37.07256046705588,130
68.87087087087087,37.10758965804837,131
68.85985985985985,37.142618849040865,132
68.85985985985985,37.17764804003336,133
68.84884884884885,37.21267723102585,134
68.83783783783784,37.24770642201835,135
68.82682682682683,37.28273561301084,136
68.81581581581581,37.28273561301084,137
68.8048048048048,37.31776480400333,138
68.7937937937938,37.35279399499583,139
68.78278278278279,37.387823185988324,140
68.77177177177177,37.42285237698081,141
68.76076076076076,37.45788156797331,142
68.74974974974975,37.492910758965806,143
68.73873873873873,37.527939949958295,144
68.73873873873873,37.56296914095079,145
68.72772772772772,37.59799833194329,146
68.72772772772772,37.63302752293578,147
68.71671671671672,37.66805671392827,148
68.70570570570571,37.70308590492077,149
68.69469469469469,37.73811509591326,150
68.68368368368368,37.773144286905755,151
68.67267267267268,37.80817347789825,152
68.66166166166167,37.84320266889074,153
68.65065065065065,37.878231859883236,154
68.63963963963964,37.91326105087573,155
68.62862862862863,37.94829024186822,156
68.61761761761761,37.98331943286072,157
68.6066066066066,38.018348623853214,158
68.5955955955956,38.0533778148457,159
68.58458458458459,38.0884070058382,160
68.57357357357357,38.123436196830696,161
68.56256256256256,38.158465387823185,162
68.55155155155155,38.19349457881568,163
68.54054054054055,38.22852376980817,164
68.52952952952953,38.263552960800666,165
68.51851851851852,38.29858215179316,166
68.50750750750751,38.33361134278565,167
68.49649649649649,38.36864053377815,168
68.48548548548548,38.40366972477064,169
68.47447447447448,38.43869891576313,170
68.46346346346347,38.47372810675563,171
68.45245245245245,38.50875729774812,172
68.44144144144144,38.543786488740615,173
68.43043043043043,38.57881567973311,174
68.41941941941943,38.6138448707256,175
68.4084084084084,38.6488740617181,176
68.3973973973974,38.68390325271059,177
68.38638638638639,38.71893244370308,178
68.37537537537537,38.75396163469558,179
68.36436436436436,38.788990825688074,180
68.35335335335336,38.824020016680564,181
68.34234234234235,38.85904920767306,182
68.33133133133133,38.894078398665556,183
68.32032032032032,38.929107589658045,184
68.30930930930931,38.96413678065054,185
68.29829829829829,38.99916597164304,186
68.28728728728728,39.03419516263553,187
68.27627627627628,39.06922435362802,188
68.26526526526527,39.10425354462052,189
68.25425425425425,39.13928273561301,190
68.24324324324324,39.174311926605505,191
68.23223223223223,39.209341117598,192
68.22122122122121,39.24437030859049,193
68.2102102102102,39.279399499582986,194
68.1991991991992,39.31442869057548,195
68.18818818818819,39.34945788156797,196
68.17717717717717,39.38448707256047,197
68.17717717717717,39.419516263552964,198
68.17717717717717,39.45454545454545,199
68.17717717717717,39.48957464553795,200
68.17717717717717,39.52460383653044,201
68.17717717717717,39.559633027522935,202
68.17717717717717,39.59466221851543,203
68.17717717717717,39.62969140950792,204
68.17717717717717,39.66472060050042,205
68.17717717717717,39.699749791492906,206
68.17717717717717,39.7347789824854,207
68.17717717717717,39.7698081734779,208
68.16616616616616,39.80483736447039,209
68.15515515515516,39.83986655546288,210
68.14414414414415,39.83986655546288,211
68.13313313313313,39.87489574645538,212
68.13313313313313,39.90992493744787,213
68.12212212212212,39.944954128440365,214
68.11111111111111,39.944954128440365,215
68.1001001001001,39.944954128440365,216
68.08908908908909,39.944954128440365,217
68.07807807807808,39.944954128440365,218
68.06706706706707,39.944954128440365,219
68.05605605605605,39.97998331943286,220
68.04504504504504,39.97998331943286,221
68.03403403403404,40.01501251042535,222
68.02302302302303,40.01501251042535,223
68.01201201201201,40.05004170141785,224
68.001001001001,40.08507089241034,225
67.98998998999,40.12010008340283,226
67.97897897897897,40.12010008340283,227
67.96796796796797,40.15512927439533,228
67.95695695695696,40.15512927439533,229
67.94594594594595,40.190158465387825,230
67.93493493493493,40.225187656380314,231
67.93493493493493,40.26021684737281,232
67.92392392392392,40.295246038365306,233
67.91291291291292,40.330275229357795,234
67.90190190190191,40.36530442035029,235
67.89089089089089,40.40033361134279,236
67.87987987987988,40.43536280233528,237
67.86886886886887,40.43536280233528,238
67.85785785785785,40.43536280233528,239
67.84684684684684,40.40033361134279,240
67.83583583583584,40.36530442035029,241
67.82482482482483,40.36530442035029,242
67.81381381381381,40.36530442035029,243
67.8028028028028,40.40033361134279,244
67.8028028028028,40.43536280233528,245
67.8028028028028,40.47039199332777,246
67.8028028028028,40.50542118432027,247
67.8028028028028,40.54045037531276,248
67.81381381381381,40.575479566305255,249
67.81381381381381,40.61050875729775,250
67.81381381381381,40.64553794829024,251
67.8028028028028,40.680567139282736,252
67.7917917917918,40.680567139282736,253
67.78078078078079,40.71559633027523,254
67.76976976976977,40.71559633027523,255
67.75875875875876,40.75062552126772,256
67.74774774774775,40.78565471226022,257
67.73673673673673,40.82068390325271,258
67.73673673673673,40.8557130942452,259
67.73673673673673,40.89074228523769,260
67.73673673673673,40.92577147623019,261
67.73673673673673,40.960800667222685,262
67.72572572572572,40.995829858215174,263
67.71471471471472,40.995829858215174,264
67.70370370370371,41.03085904920767,265
67.69269269269269,41.03085904920767,266
