latitude,longitude,point_number
65.53953953953953,39.70975813177648,341
65.52352352352352,39.70975813177648,342
65.50750750750751,39.70975813177648,343
65.49149149149149,39.70975813177648,344
65.47547547547548,39.70975813177648,345
65.45945945945945,39.70975813177648,346
65.44344344344344,39.66638865721435,347
65.42742742742743,39.70975813177648,348
65.41141141141141,39.70975813177648,349
65.3953953953954,39.70975813177648,350
65.37937937937937,39.70975813177648,351
65.36336336336336,39.70975813177648,352
65.34734734734735,39.70975813177648,353
65.33133133133133,39.753127606338616,354
65.31531531531532,39.753127606338616,355
65.29929929929929,39.79649708090075,356
65.28328328328328,39.83986655546289,357
65.26726726726727,39.88323603002502,358
65.25125125125125,39.88323603002502,359
65.23523523523524,39.88323603002502,360
65.21921921921921,39.92660550458716,361
65.2032032032032,39.92660550458716,362
65.18718718718719,39.96997497914929,363
65.17117117117117,39.96997497914929,364
65.15515515515516,40.013344453711426,365
65.17117117117117,39.96997497914929,366
65.18718718718719,39.96997497914929,367
65.2032032032032,39.92660550458716,368
65.21921921921921,39.92660550458716,369
65.23523523523524,39.88323603002502,370
65.25125125125125,39.88323603002502,371
65.26726726726727,39.88323603002502,372
65.28328328328328,39.83986655546289,373
65.29929929929929,39.79649708090075,374
65.31531531531532,39.753127606338616,375
65.33133133133133,39.753127606338616,376
65.34734734734735,39.70975813177648,377
65.36336336336336,39.70975813177648,378
65.37937937937937,39.70975813177648,379
65.3953953953954,39.70975813177648,380
65.41141141141141,39.70975813177648,381
65.42742742742743,39.70975813177648,382
65.44344344344344,39.66638865721435,383
65.45945945945945,39.70975813177648,384
65.47547547547548,39.70975813177648,385
65.49149149149149,39.70975813177648,386
65.50750750750751,39.70975813177648,387
65.52352352352352,39.70975813177648,388
65.53953953953953,39.70975813177648,389
65.55555555555556,39.753127606338616,390
65.57157157157157,39.753127606338616,391
65.58758758758759,39.79649708090075,392
65.6036036036036,39.79649708090075,393
65.61961961961961,39.83986655546289,394
65.63563563563564,39.88323603002502,395
65.65165165165165,39.92660550458716,396
65.66766766766767,39.96997497914929,397
65.68368368368368,40.013344453711426,398
65.69969969969969,40.05671392827356,399
65.71571571571572,40.10008340283569,400
65.73173173173173,40.143452877397834,401
65.74774774774775,40.18682235195997,402
65.76376376376376,40.2301918265221,403
65.77977977977977,40.273561301084236,404
65.7957957957958,40.31693077564637,405
65.81181181181181,40.36030025020851,406
65.82782782782783,40.403669724770644,407
65.84384384384384,40.44703919933278,408
65.85985985985985,40.49040867389491,409
65.87587587587588,40.533778148457046,410
65.89189189189189,40.57714762301919,411
65.90790790790791,40.57714762301919,412
65.92392392392392,40.62051709758132,413
65.93993993993993,40.62051709758132,414
65.95595595595596,40.663886572143454,415
65.97197197197197,40.70725604670559,416
65.98798798798799,40.75062552126772,417
66.004004004004,40.79399499582986,418
66.02002002002001,40.837364470392,419
66.03603603603604,40.88073394495413,420
66.05205205205205,40.924103419516264,421
66.06806806806807,40.9674728940784,422
66.08408408408408,41.01084236864053,423
66.1001001001001,41.054211843202665,424
66.11611611611612,41.097581317764806,425
66.13213213213213,41.14095079232694,426
66.14814814814815,41.184320266889074,427
66.16416416416416,41.22768974145121,428
66.18018018018017,41.27105921601334,429
66.1961961961962,41.31442869057548,430
66.21221221221221,41.357798165137616,431
66.22822822822823,41.40116763969975,432
66.24424424424424,41.444537114261884,433
66.26026026026025,41.48790658882402,434
66.27627627627628,41.53127606338616,435
66.29229229229229,41.57464553794829,436
66.30830830830831,41.618015012510426,437
66.32432432432432,41.66138448707256,438
66.34034034034033,41.704753961634694,439
66.35635635635636,41.748123436196835,440
66.37237237237237,41.79149291075897,441
66.38838838838839,41.8348623853211,442
66.4044044044044,41.878231859883236,443
66.42042042042041,41.92160133444537,444
66.43643643643644,41.96497080900751,445
66.45245245245245,42.00834028356964,446
66.46846846846847,42.05170975813178,447
66.48448448448448,42.09507923269391,448
66.5005005005005,42.09507923269391,449
